artist_name,track_name,release_date,genre,lyrics
Prince,I Wanna Be Your Lover,1979,disco,"I ain't got no money I ain't like those other guys you hang around It's kind of funny But they always seem to let you down And I get discouraged 'Cause I never see you anymore And I need your love, babe, yeah That's all I'm living for, yeah  I didn't wanna pressure you, baby But all I ever wanted to do  I wanna be your lover I wanna be the only one that makes you come running I wanna be your lover I wanna turn you on, turn you out, all night long, make you shout Oh, lover! Yeah, I wanna be the only one you come for  I wanna be your brother I wanna be your mother and your sister, too There ain't no other That can do the things that I'll do to you And I get discouraged 'Cause you treat me just like a child And they say I'm so shy, yeah But with you, I just go wild, woo! You might also like I didn't wanna pressure you, baby, no But all I ever wanted to do  I wanna be your lover I wanna be the only one that makes you come running I wanna be your lover I wanna turn you on, turn you out, all night long, make you shout Oh, lover! Yeah, I wanna be the only one you come for, yeah 9Embed"
Talking Heads,Girlfriend Is Better,1983,disco,"I, who took the money? Who took the money away? I, I, I, I, it's always showtime Here at the edge of the stage I, I, I, wake up and wonder What was the place, what was the name? We wanna wait, but here we go again  I, takes over slowly But doesn't last very long I, I, I, I, no need to worry Everything's under control O-U-T, but no hard feelings What do you know? Take you away We're being taken for a ride again  I got a girlfriend that's better than that She has the smoke in her eyes She's coming up, going right through my heart She's gonna give me surprise I think it's right, better than this I think you can if you like I got a girlfriend with bows in her hair And nothing is better than that (is it?) You might also like Down, down in the basement We hear the sound of machines I, I, I'm driving in circles Come to my senses sometimes Why, why, why, why start it over? Nothing was lost, everything's free I don't care how impossible it seems  Somebody calls you but you cannot hear Get closer to be far away And only one look and that's all that it takes Maybe that's all that we need All that it takes, I'll bet it's right All it takes, if it's right I got a girlfriend that's better than that And she goes wherever she likes (there she goes) I got a girlfriend that's better than that Now everyone's getting involved She's moving up, going right through my heart We might not ever get caught Going right through, try to stay cool Going through, staying cool I got a girlfriend, she's better than that And nothing is better than you (wait a minute) I got a girlfriend that's better than this But you don't remember at all As we get older and stop making sense You won't find her waiting long Stop making sense, stop making sense Stop making sense, making sense I got a girlfriend, she's better than that And nothing is better than this (is it?)5Embed"
Astrud Gilberto,The Girl From Ipanema (Disco Version [Long]),1977,disco,"Tall and tan and young and lovely The girl from Ipanema goes walking And when she passes, each one she passes goes ah! When she walks she's like a samba that Swings so cool and sways so gently That when she passes, each one she passes goes ah!  Oh, but he watches her sadly How can he tell her he loves her? Yes, he would give his heart gladly But each day when she walks to the sea She looks straight ahead not at he  Tall and tan and young and lovely The girl from Ipanema goes walking And when she passes he smiles But she doesn't see   Oh, but he watches so sadly How can he tell her he loves her? Yes, he would give his heart gladly But each day when she walks to the sea She looks straight ahead not at he You might also like Tall and tan and young and lovely The girl from Ipanema goes walking And when she passes he smiles But she doesn't see  She just doesn't see No, she doesn't see She just doesn't see no no   Tall and tan and young and lovely The girl from Ipanema goes walking And when she passes, each one she passes goes ah! When she walks she's like a samba that Swings so cool and sways so gently That when she passes, each one she passes goes ah!  Oh, but he watches her sadly How can he tell her he loves her? Yes, he would give his heart gladly But each day when she walks to the sea She looks straight ahead not at he Tall and tan and young and lovely The girl from Ipanema goes walking And when she passes he smiles But she doesn't seeEmbed"
Boney M.,Rivers of Babylon,1978,disco,"25 ContributorsRivers of Babylon LyricsBy the rivers of Babylon There we sat down Yeah, we wept When we remembered Zion By the rivers of Babylon There we sat down Yeah, we wept When we remembered Zion When the wicked Carried us away in captivity Required from us a song Now how shall we sing the Lord's song In a strange land? When the wicked Carried us away in captivity Requiring of us a song Now how shall we sing the Lord's song In a strange land? Yeah, yeah, yeah, yeah, yeah Let the words of our mouth and the meditations of our heart Be acceptable in thy sight here tonight Let the words of our mouth and the meditation of our hearts Be acceptable in thy sight here tonight See Boney��M. LiveGet tickets as low as $106You might also likeBy the rivers of Babylon There we sat down Yeah, we wept When we remembered Zion By the rivers of Babylon There we sat down Yeah, we wept When we remembered Zion By the rivers of Babylon (Dark tears of Babylon) There we sat down (You got to sing a song) Yeah we wept (Sing a sof love) When we remembered Zion (Yeah, yeah, yeah, yeah, yeah) By the rivers of Babylon (Rough bits of Babylon) There we sat down (You hear the people cry) Yeah we wept (They need their god) When we remembered Zion (Ooh, have the power) By the rivers of Babylon (Oh yeah yeah) There we set down (Oh yeah yeah) Yeah we wept (Dark tears of Babylon) When we remembered Zion (Ooh, yeah yeah yeah) By the rivers of Babylon7Embed"
Eruption,One Way Ticket,1979,disco,"One way ticket, one way ticket One way ticket, one way ticket One way ticket, one way ticket to the blues  Choo, choo train truckin' down the track Gotta travel on, ain't never comin' back Oh, oh got a one way ticket to the blues Bye, bye love my baby's leavin' me Now lonely teardrops are all that I can see Oh, oh got a one way ticket to the blues  Gonna take a trip to lonesome town Gonna stay at heartbreak hotel A fool such as I that never learns I cry a tear so well  One way ticket, one way ticket One way ticket, one way ticket One way ticket, one way ticket to the blues  Choo, choo train truckin' down the track Gotta travel on, ain't never comin' back Oh, oh got a one way ticket to the blues You might also like Oh, oh got a one way ticket to the blues  Gonna take a trip to lonesome town Gonna stay at heartbreak hotel A fool such as I that never learns I cry a tear so well  One way ticket, one way ticket One way ticket, one way ticket One way ticket, one way ticket to the blues  Choo, choo train truckin' down the track Gotta travel on, ain't never comin' back Oh, oh got a one way ticket to the blues  Oh, oh got a one way ticket to the blues Oh, oh got a one way ticket to the blues Oh, oh got a one way ticket to the blues Oh, oh got a one way ticket to the blues2Embed"
David Bowie,Golden Years,1975,disco,"Golden years, gold, wah-wah-wah Golden years, gold, wah-wah-wah Golden years, gold, wah-wah-wah  Don't let me hear you say life's Taking you nowhere, angel Come, b-b-b-baby Look at that sky, life's begun Nights are warm and the days are young Come, b-b-b-baby  There's my baby, lost, that's all Once I'm begging you save her little soul Golden years, wah-wah-wah Come, b-b-b-baby  Last night they loved you Opening doors and pulling some strings, angel Come, b-b-b-baby In walked luck and you looked in time Never look back, walk tall, act fine Come, b-b-b-baby You might also like I'll stick with you, baby, for a thousand years Nothing's gonna touch you in these golden years Golden years Golden years, gold, wah-wah-wah Come, b-b-b-baby  Some of these days, and it won't be long Gonna drive back down where you once belonged In the back of a dream car, twenty foot long Don't cry, my sweet, don't break my heart (Come, b-b-b-baby) Doing all right, but we gotta get smart Wish upon, wish upon, day upon day I believe, oh, Lord, I'll believe all the way (Come, b-b-b-baby) Run for the shadows, run for the shadows Run for the shadows in these golden years  There's my baby, lost that's all Once I'm begging you save her little soul Golden years, gold, wah-wah-wah Come, b-b-b-baby  Don't let me hear you say life's taking you nowhere, angel Come, b-b-b-baby Run for the shadows, run for the shadows Run for the shadows in these golden years I'll stick with you, baby, for a thousand years Nothing's gonna touch you in these golden years Golden years Golden years, gold, wah-wah-wah (Golden years) Golden years, gold, wah-wah-wah (Golden years) Golden years, gold, wah-wah-wah Golden years, gold, wah-wah-wah Golden years, gold, wah-wah-wah Golden years, gold, wah-wah-wah Golden years, gold, wah-wah-wah Golden years, gold, wah-wah-wah Golden years, gold, wah-wah-wah Golden years, gold, wah-wah-wah9Embed"
Chic,Le Freak,1978,disco,"One, two, three  Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out  Have you heard about the new dance craze? Listen to us, I'm sure you'll be amazed Big fun to be had by everyone It's up to you, it surely can be done Young and old are doing it, I'm told Just one try, and you too will be sold It's called Le Freak, they're doing it night and day Allow us, we'll show you the way You might also like Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out  All that pressure got you down Has your head spinning all around Feel the rhythm, chant the rhyme Come on along and have a real good time Like the days of Stompin' at the Savoy Now we freak, oh what a joy Just come on down to the 54 And find a spot out on the floor  Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Now freak I said freak Now freak  All that pressure got you down Has your head spinning all around Feel the rhythm, chant the rhyme Come on along and have a real good time Like the days of Stompin' at the Savoy Now we freak, oh what a joy Just come on down to the 54 And find a spot out on the floor  Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic8Embed"
Boney M.,Daddy Cool,1976,disco,"She's crazy like a fool Wild about Daddy Cool  She's crazy like a fool Wild about Daddy Cool I'm crazy like a fool Wild about Daddy Cool  Daddy, Daddy Cool Daddy, Daddy Cool Daddy, Daddy Cool Daddy, Daddy Cool  She's crazy like a fool Wild about Daddy Cool I'm crazy like a fool Wild about Daddy Cool  Daddy, Daddy Cool Daddy, Daddy Cool Daddy, Daddy Cool Daddy, Daddy Cool See Boney��M. LiveGet tickets as low as $106You might also like She's crazy 'bout her daddy Oh, she believes in him She loves her daddy  She's crazy like a fool Wild about Daddy Cool I'm crazy like a fool Wild about Daddy Cool  Daddy, Daddy Cool Daddy, Daddy Cool Daddy, Daddy Cool Daddy, Daddy Cool25E"
Isaac Hayes,Theme from Shaft,1971,disco,Who's the black private dick that's a sex machine to all the chicks? (Shaft) Ya damn right  Who is the man that would risk his neck for his brother man? (Shaft) Can you dig it?  Who's the cat that won't cop out when there's danger all about? (Shaft) Right on  They say this cat Shaft is a bad mother... (Shut your mouth) I'm talkin' 'bout Shaft (Then we can dig it)  He's a complicated man But no one understands him but his woman (John Shaft)You might also like3Embed
Curtis Mayfield,Move on Up,1970,disco,"Hush now, child And don't you cry Your folks might understand you By and by  Just move on up Toward your destination Though you may find, from time to time Complication  Bite your lip And take the trip Though there may be wet road ahead And you cannot slip  Just move on up For peace you'll find Into the steeple of beautiful people Where there's only one kind  So hush now, child And don't you cry Your folks might understand you By and by You might also like Move on up And keep on wishin' Remember your dream is your only scheme So keep on pushin'  Take nothing less Than the supreme best Do not obey rumors people say For you can pass the test  Just move on up To a greater day With just a little faith, if you put your mind to it You can surely do it Just move on up Move on up But move on up Oh, child, but just a-move on up But move on up Move on up24Embed"
The Spinners,The Rubberband Man,1976,disco,"Hand me down my walkin' cane Hand me down my hat Hurry now and don't be late 'Cause we ain't got time to chat You and me, we're goin' out To catch the latest sound Guaranteed to blow your mind So high you won't come down  Hey, y'all, prepare yourself for the rubberband man You've never heard a sound Like the rubberband man You're bound to lose control When the rubberband starts to jam  Oh, this dude is outta sight Everything he does Seems to come out right  Once I went to hear him play At a club outside of town I was so surprised, I was hypnotized By the sound these cats put down When I saw this short, fat guy Stretch a band between his toes Hey, I laughed so hard 'Cause the man got down When it finally reached his nose See The Spinners LiveGet tickets as low as $77You might also like Hey, y'all, prepare yourself for the rubberband man You've never heard a sound Like the rubberband man You're bound to lose control When the rubberband starts to jam  Got that rubber band, uh Up on his toes And then he wriggled it up All around his nose  (Du du du du du du du du) Guaranteed to blow your mind (Du du du du du du du du) Playin' all that music, yet keepin' time (Du du du du du du du du) Where in the world did he learn that, oh, Lord (Du du du du du) Lord, help him get away  Hey, y'all, prepare yourself for the rubberband man You've never heard a sound Like the rubberband man You're bound to lose control When the rubberband starts to jam Choo, choo, choo, choo, choo, uh Choo, choo, choo, choo, choo, choo Choo, choo, choo, choo, choo, uh Rubberband man, rubberband man, uh (Du du du du du du du du) Du du du du (Du du du du du du du du) Watch him, keep movin', just movin' Got em groovin' on the corner, it's burnin' up, y'all (Du du du du du du du du) Ohooohooohhh  Hey, y'all, prepare yourself for the rubberband man You've never heard a sound Like the rubberband man You're bound to lose control When the rubberband starts to jam  Ay, ay, ay, ay Rubberband man's a doozy Move so quick, uh, he make me woozy (Du du du du du du du du) And then he stopped to show down He wiggle it up, he wiggle it down, uh (Du du du du du du du du) Got speed to move it Get rubberband off the ground, uh (Du du du du du du du du) He lifted it well high In the sky, y'all And then he Du du du du du Oh, get with it, y'all Hey, y'all, prepare yourself for the rubberband man You've never heard a sound Like the rubberband man You're bound to lose control When the rubberband starts to jam  Choo, choo, choo, choo, choo, uh Turn it up, turn it up Choo, choo, choo, choo, choo, uh Rubberband man, rubberband man, uh (Du du du du du du du du) How much of this stuff do he think we can stand, uh, huh? (Du du du du du du du du) So much rhythm, grace, and debonair for one man, Lord (Du du du du du du du du) And then he had the nerve to twiggle his left toe Slip it through his knee, got the feeling in his head, y'all (Du du du du du) Aw, come on, baby  Hey, y'all, prepare yourself (won't you prepare yourself, hear me) for the rubberband man You've never heard a sound (never heard a sound) Like the rubberband man (Aw, he's the man) You're bound to lose control (and he likes to jam) When the rubberband starts to jam  Rubberband man starts to jam Moving up and down cross the land Got the people all in his wake Everything probably seems outta place  Just move it, just move it (Du du du du du du du du) Just move, move, move it Just, rubberband, rubberband man Just move it, just move it (Du du du du du du du du) Just move, move, move it Just, rubberband, rubberband man Get down (Du du du du du du du du) Oh, get down low Ah ha (Du du du du du du du du) Oh, he can jam, y'all  Hey, y'all, prepare yourself for the rubberband man You've never heard a sound (never heard a sound) Like the rubberband man (never felt the groove) You're bound to lose control (take a seat and move) When the rubberband starts to jam  Ohwee What's he doin' to me? Rhythms I ain't felt before Just groovin' up loudly Gotta move, I gotta groove Rubberband man (Du du du du du du du du) Achoo, achoo, achoo (Du du du du du du du du) The way he twiddles his toes with the band   Hey, y'all, (I don't know) prepare yourself for the rubberband man (Aw, prepare yourself, y'all) You've never heard a sound (Can see his show) Like the rubberband man You're bound to lose control (Throwing his hat) When the rubberband starts to jam  Ready to jam Do my Rubberband Ready to jam I gotta do my Rubberband (Du du du du du du du du) A-twang, a-twang, a-twang, a-twang Lord, have mercy (Du du du du du du du du) A-twang, a-twang, a-twang, a-twang Just strike me in my bones A-twang, a-twang, a-twang, a-twang Maked a move, y'all I kinda groove when I did Hey, y'all, prepare yourself for the rubberband man (ya gotta believe me) You've never heard a sound (He's a  cat ) Like the rubberband man (he moves and grooves) You're bound to lose control () When the rubberband starts to jam He's a big fat man that moves me good Everybody oughta knock on wood When you see the man do his stuff I done see enough (Du du du du du du du du) Movin' his shoulders Got his head movin' side to side (Du du du du du du du du) Dig him crimpin' with a  (Du du du du du du du du) Oh, he's the man, rubberband man (Du du du du du)3Embed"
Chaka Khan,I'm Every Woman,1992,disco,"I'm every woman, it's all in me Anything you want done, baby, I'll do it naturally (Mh-mh-mh) I'm every woman, it's all in me I can read your thoughts right now, every one from A to Z Whoah whoah whoah (Whoah whoah) Whoah whoah whoah  I can cast a spell With secrets you can't tell Mix a special brew Put fire inside of you But anytime you feel danger or fear Instantly I will appear 'Cause...  I'm every woman, it's all in me Anything you want done, baby, I'll do it naturally Whoah whoah whoah Whoah whoah whoah  I can sense your needs Like rain on to the seeds I can make a rhyme Of confusion in your mind And when it comes down to some good old fashioned love That's what I've got plenty of 'Cause... See Chaka Khan LiveGet tickets as low as $45You might also like I'm every woman, it's all in me Anything you want done, baby, I'll do it naturally I'm every woman, it's all in me I can read your thoughts right now, every one from A to Z Whoah whoah whoah (Whoah whoah) Whoah whoah whoah  I ain't braggin' cause I'm the one You just ask me, uh, and it shall be done And don't bother to compare 'Cause I've got it (I've got it) Whoah whoah whoah (Whoah whoah) Whoah whoah whoah Aah, aah, aah, aah  I'm every woman, I'm every woman (Tell 'em all about it, child) I'm every woman, I'm every woman (Wanna really tell 'em all... about it) I'm every woman, I'm every woman (Want 'em to know, want 'em  to know that...) I'm every woman, I'm every woman I'm every woman, I'm every woman I'm every woman, I'm every woman I'm every woman, I'm every woman I'm every woman, I'm every woman I'm every woman, I'm every woman I'm every woman, I'm every woman7Embed"
Bee Gees,Tragedy,1979,disco,"Here I lie in a lost and lonely part of town Held in time in a world of tears, I slowly drown Going home, I just can't make it all alone I really should be holding you, holding you Loving you, loving you  Tragedy When the feeling's gone, and you can't go on, It's tragedy When the morning cries and you don't know why, it's hard to bear With no one to love you, you're going nowhere Tragedy When you lose control, and you got no soul, it's tragedy When the morning cries and you don't know why, it's hard to bear With no one beside you, you're going nowhere  Night and day, there's a burning down inside of me, ah Burning love with a yearning that won't let me be Down I go, and I just can't take it all alone I really should be holding you, holding you Loving you, loving you  Tragedy When the feeling's gone, and you can't go on, It's tragedy When the morning cries and you don't know why, it's hard to bear With no one to love you, you're going nowhere Tragedy When you lose control, and you got no soul, it's tragedy When the morning cries and you don't know why, it's hard to bear With no one beside you, you're going nowhere Ah You might also like Tragedy When the feeling's gone, and you can't go on, it's tragedy When the morning cries and you don't know why, it's hard to bear With no one to love you, you're going nowhere Ah, tragedy When you lose control, and you got no soul, it's tragedy When the morning cries and you don't know why, it's hard to bear With no one beside you, you're going nowhere Ah, tragedy When the feeling's gone, and you can't go on, it's tragedy When the morning cries and you don't know why, it's hard to bear With no one to love you, you're going nowhere Ah, tragedy When you lose control, and you got no soul, it's tragedy When the morning cries and you don't know why, it's hard to bear With no one beside you, you're going nowhere Ah, tragedy When the feeling's gone, and you can't go on, it's tragedy When the morning cries and you don't know why, it's hard to bear With no one to love you, you're going nowhere Ah, tragedy6Embed"
Cheryl Lynn,Got To Be Real,1978,disco,"What you think, ah! What you feel, now What you know, ah! To be real! What you think, now (I think I love you, baby) What you feel now (I think I need you, baby) What you know ah Oooh, ah To be real!  Ooh, your love's for real now You know that your love is my love My love is your love Our love is here to stay  What you think, ah (I think I love you, baby) What you feel, now (I think I need you, baby) What you know, ah Oh, ah To be real! You might also like Ooh, your love's for real now You know that your love is my love And my love is your love Our love is here to stay Yeah, yeah, hey, hoo!  What you think, ah! (I think I love you, baby) What you feel, now (I feel I need you) What you know, ah! Oh, ah To be real! What you think, ah! (I think I love you) What you feel, now (I feel I need you, oh oh) What you know ah! To be real! (It's got to be real) To be real! (It's got to be real) To be real!  What you think, ah! What you feel, now What you know, ah! To be real! What you think, ah! (Oh, ah, what you feel, now) What you feel, now (Oh, ah, what you know, now) What you know ah! (Tell you again) To be real! (Oh yeah, ha!) To be real! (Got to be real, it's got to be real) To be real! (Got to be real, it's got to be real) To be real! (It's got to be real, it's got to be real) To be real! (It's got to be real, it's got to be real) To be real! (Oh, real, real, real, real, real, real, real)1Embed"
Talking Heads,Slippery People,1983,disco,"What about the time you were rollin' over Fall on your face, you must be having fun Walk lightly, think of a time You'd best believe this thing is real Put away that gun, this part is simple Try to recognize what is in your mind God help us, help us to surmise These slippery people help us understand  What's the matter with him? (He's alright) I see his face (The Lord won't mind) Don't play no games (He's alright) Look from the bottom to the top Turn like a wheel (He's alright) See for yourself (The Lord won't mind) We're gonna move (Right now) Turn like a wheel inside a wheel  I remember when sittin' in the tub Pulled out the plug, the water was runnin' out Cool down, stop actin' crazy They're gonna leave and we'll be on our own Seven times five, they were living creatures Watch 'em come to life right before your eyes Backsliding, how do you do? These slippery people gonna see you through You might also like What's the matter with him? (He's alright) How do you know? (The Lord won't mind) No, no, no games (He's alright) Love from the bottom to the top Turn like a wheel (He's alright) See for yourself (The Lord won't mind) We're gonna move (Right now) Turn like a wheel inside a wheel   What's the matter with him? (He's alright) I see his face (The Lord won't mind) How do you know? (He's alright) And we're going to the top Turn like a wheel (He's alright) See for yourself (The Lord won't mind) We're gonna move (Right now) Turn like a wheel inside a wheel What's the matter with him? (He's alright) I see his face (The Lord won't mind) How do you know? (He's alright) Love from the bottom to the top Turn like a wheel (He's alright) See for yourself (The Lord won't mind) We're gonna move (Right now) Turn like a wheel inside a wheel9Embed"
Steve Monite,Only You,1984,disco,"Steve, oh Oh I was burning out desire So I needed a woman to put out this fire She said, Check it, check it, check it  Sitting by my window Watching the moonlight in my home Suddenly, my mind Is burning out desire in my home So I got a woman To put out this fire burning in my soul  Only you, baby Can put out this fire Only you, baby Can put out this fire burning in my soul Only you, baby Can put out this fire  Soon, I had a phone call From a woman in my home She was burning Burning out desire just like I do She wanted me to Put out this fire burning in her soul You might also like Only you, Steve Can put out this fire Only you, Steve Can put out this fire burning in my soul Only you, Steve Can put out this fire Only you, Steve Can put out this fire burning in my soul  Oh I'm having a blast You can't believe it She get me on, I could hug her She said (I love it) Check it, check it, check it, check it Check it, check it, check it, check it, check Oh  Suddenly, my woman Was in my arms in my home She was loving me Sixty-nine times in my home (Are you sure?) She was putting Putting out the fire burning in my soul (Really?) Only you, baby Can put out this fire Only you, baby Can put out this fire burning in my soul Only you, baby Can put out this fire (You know I can't do without it) Only you, baby Can put out this fire burning in my soul  Oh (I love it) I'm having a blast She couldn't do without it I just have to give it out You know what she said to me? She said, C'mon, baby Take it, take it, take it, take it, take it, take it Oh my gosh I just can't do without it Hello, Steve I want some more of that stuff Suddenly, I got it all I just had to put out the fire (Oh) She said Take it, take it, take it, take it Take it, take it, take it, take it Only you, baby Can put out this fire Only you, baby Can put out this fire burning in my soul Only you, baby Can put out this fire  Only you, baby Only you, baby Only you, baby (I love it) Can put out this fire (Ah) Only you, baby (Burning desire) Only you, baby Only you, baby (Oh) Can put out this fire (She can't do without it) Only you, baby (You know what she said to me again?) Only you, baby (Steve) (You know what she said, I love it) Only you, baby (She said, Steve) Can put out this fire (You are wonderful) Only you, baby (Oh) Only you, baby (You know what she told me?) Only you, baby5Embed"
VST,"Awitin Mo, Isasayaw Ko",1978,disco,"Walang iba pang sasarap sa pagtitinginan natin Sana ay 'di na magwakas itong awit ng pag-ibig Awit natin ay 'wag na 'wag mong kalimutan Pangako ko naman na lagi kang pakikinggan Magpakailanman  Ang isang pag-ibig Ay parang lansangan Na pangdalawahan Kaya't sa ating awit Tayo ay magbigayan  Hah-ah-ah, awitin mo At isasayaw ko, oh-oh-oh Hah-ah-ah, awitin mo At isasayaw ko Hah, ah-ah-ah-ah  Walang iba pang sasarap sa pagtitinginan natin Sana ay 'di na magwakas itong awit ng pag-ibig Awit natin ay 'wag na 'wag mong kalimutan Pangako ko naman na lagi kang pakikinggan Magpakailanman You might also like Ang isang pag-ibig Ay parang lansangan Na pangdalawahan Kaya't sa ating awit Tayo ay magbigayan  Hah-ah-ah, awitin mo At isasayaw ko, oh-oh-oh Hah-ah-ah, awitin mo At isasayaw ko Hah, ah-ah-ah-ah   Walang iba pang sasarap sa pagtitinginan natin Sana ay 'di na magwakas itong awit ng pag-ibig Awit natin ay 'wag na 'wag mong kalimutan Pangako ko naman na lagi kang pakikinggan Magpakailanman  Ang isang pag-ibig Ay parang lansangan Na pangdalawahan Kaya't sa ating awit Tayo ay magbigayan Hah-ah-ah, awitin mo At isasayaw ko, oh-oh-oh Hah-ah-ah, awitin mo At isasayaw ko Hah, ah-ah-ah-ah   Hah-ah-ah, awitin mo At isasayaw ko, oh-oh-oh Hah-ah-ah, awitin mo At isasayaw ko Hah, ah-ah-ah-ah (Hah-ah, oh-oh)  Walang iba pang sasarap sa pagtitinginan natin Sana ay 'di na magwakas itong awit ng pag-ibig Awit natin ay 'wag na 'wag mong kalimutan Pangako ko naman na lagi kang pakikinggan Magpakailanman  Ang isang pag-ibig Ay parang lansangan Na pangdalawahan Kaya't sa ating awit Tayo ay magbigayan Hah-ah-ah, awitin mo At isasayaw ko, oh-oh-oh Hah-ah-ah, awitin mo At isasayaw ko Hah, ah-ah-ah-ah (Hah-ah) Oh-oh-oh, hah-ah-ah, awitin mo At isasayaw ko, oh-oh-oh Hah-ah-ah, awitin mo At isasayaw ko Oh-oh-oh, hah-ah-ah, awitin mo (Oh-hah) At isasayaw ko, oh-oh-oh Hah-ah-ah, awitin mo (Ah-hah) At isasayaw ko Oh-oh-oh, hah-ah-ah, awitin mo At isasayaw ko, oh-oh-oh Hah-ah-ah, awitin mo (Ah-hah) At isasayaw koEmbed"
Modern Talking,"You're My Heart, You're My Soul",1984,disco,"Deep in my heart there's a fire burning hard Deep in my heart there's desire for a start I'm dying in emotion, it's my world in fantasy I'm living in my, living in my dreams  You're my heart, you're my soul I keep it shining everywhere I go You're my heart, you're my soul I'll be holding you forever, stay with me together You're my heart, you're my soul Yeah, a feeling that our love will grow You're my heart, you're my soul That's the only thing I really know  Let's close the door and believe my burning heart Feeling alright, come on, open up your heart I keep the candles burning, let your body melt in mine I'm living in my, living in my dreams  You're my heart, you're my soul I keep it shining everywhere I go You're my heart, you're my soul I'll be holding you forever, stay with you together You might also likeYou're my heart, you're my soul Yeah, a feeling that our love will grow You're my heart, you're my soul That's the only thing I really know You're my heart, you're my soul Yeah, a feeling that our love will grow You're my heart, you're my soul That's the only thing I really know You're my heart, you're my soul That's the only thing I really know You're my heart, you're my soul Yeah, a feeling that our love will grow You're my heart, you're my soul That's the only thing I really know You're my heart, you're my soul...5Embed"
Leonard Cohen,First We Take Manhattan,1988,disco,"24 ContributorsFirst We Take Manhattan LyricsThey sentenced me to twenty years of boredom For tryin' to change the system from within I'm coming now, I'm coming to reward them First we take Manhattan, then we take Berlin I'm guided by a signal in the heavens I'm guided by this birthmark on my skin I'm guided by the beauty of our weapons First we take Manhattan, then we take Berlin I'd really like to live beside you, baby I love your body and your spirit and your clothes But you see that line there moving through the station? I told you, I told you, told you, I was one of those Ah you loved me as a loser, but now you're worried that I just might win You know the way to stop me, but you don't have the discipline How many nights I prayed for this, to let my work begin First we take Manhattan, then we take Berlin I don't like your fashion business, mister And I don't like these drugs that keep you thin I don't like what happened to my sister First we take Manhattan, then we take Berlin I'd really like to live beside you, baby I love your body and your spirit and your clothes But you see that line there moving through the station? I told you, I told you, told you, I was one of those You might also likeAnd I thank you for those items that you sent me The monkey and the plywood violin I practiced every night, now I'm ready First we take Manhattan, then we take Berlin (I am guided) Ah remember me, I used to live for music (baby) Remember me, I brought your groceries in (ooh baby yeah) Well it's Father's Day and everybody's wounded (baby) First we take Manhattan, then we take Berlin7Embed"
Billy Ocean,"Get Outta My Dreams, Get Into My Car",1988,disco,"Hey you, get into my car! Who me? Yes you, get into my car Woooooooooh. Wah! Hey  Who's that lady coming down the road? Who's that lady? Who's that woman walking through my door? What's the score? I'll be the sun shining on you Hey Cinderella, step in your shoe I'll be your nonstop lover Get it while you can Your nonstop miracle, I'm your man  Get outta my dreams Get into my car Get outta my dreams (Get in the back seat, baby) Get into my car (Beep beep, yeah) Get outta my mind Get into my life (Ooooooh) Oh I said hey (Hey) you (You) Get into my car Oh baby You might also like Lady driver, let me take your wheel Smooth operator Touch my bumper (Bumper) Hey, let's make a deal, make it real Like a roadrunner Coming after you Just like a hero outta the blue I'll be your nonstop lover Get it while you can Your nonstop miracle I'm your man  Get outta my dreams Get into my car Get outta my dreams (Get in the back seat, baby) Get into my car (Beep beep, yeah) Get outta my mind Get in to my life (Ooooooh) Oh I said hey (Hey) you (You) Get into my car Oh baby, let's go I said open the door (Get in the back) Tread on the floor (Get on the track) Yeah (Yeah) yeah (Yeah) Yeah (Yeah) yeah (Yeah) Let's go Ooh, whoa, yeah  I'll be the sun shining on you Hey Cinderella, step in your shoe I'll be your nonstop lover Get it while you can Your nonstop miracle I'm your man  Get outta my get outta my Woooooooooh Get outta my dreams Get into my car Get outta my dreams (Get in the back seat, baby) Get into my car (Beep beep, yeah) Get outta my mind Get into my life (Ooooooh) Oh I said hey (Hey) you (You) Get into my Hey (Hey) you (You) Get into my Hey (Hey) you (You) Get into my car Hey you (Get in the back seat) I need you to get in the back seat I want you in my baby I want you in my baby Get in the back seat, back seat... I'll do the driving I'll take the wheel.. (Back seat, back seat...)1Embed"
